357695.087, 6860040.222, 192.834
357695.675, 6860039.605, 192.784
357651.844, 6860047.925, 189.571 
357676.852, 6860035.171, 190.69 
357649.613,	6860036.454, 189.66 
357656.909000, 6860144.787996, 222.809998 
357656.215000, 6860144.193003, 219.968994 
357628.913000, 6860147.159998, 199.20
